record_id,Date,Line items,Order Total,Order Shipping,Total,Payment Method Title,Stripe Fee,Modified Date,Status,Password,Billing Address 2,Billing Country,Billing First Name,Billing Last Name,Paid Date,Shipping City,Shipping Country,Stripe Charge Captured,Subtotal,Order number,Order note,Shipping Method Title,Order notes,Weglot Language, Shipping Method Title
7998,2022-01-13 07:40:36,,52.2,3.2,52.2,,,2022-08-23 21:39:12,wc-completed,xP31JtNvZ),Apt. 182,HR,Brandon,Golden,2022-01-14 18:01:59,Šibenik,HR,0,0,7998,Lawyer realize successful race race.,,Develop task relationship those.,,
7999,2022-01-06 18:06:28,,122.8,26.8,122.8,,,2022-08-23 21:39:12,wc-completed,B@rs4Quya*,Suite 771,SE,Brian,Walker,2022-01-06 18:06:31,Bålsta,SE,0,0,7999,Fast arrive reflect accept after rate.,,Town officer action.,,
8000,2022-01-04 00:55:20,,744.94,29.3163,744.94,,,2022-08-23 21:39:13,wc-completed,7K0A1eXgD),Suite 247,HR,David,Robinson,2022-01-04 11:55:00,Zagreb,HR,0,0,8000,Nice nice as both past note.,,Fly science address green dream.,,
8001,2022-01-03 11:47:31,,92.2,25.5,92.2,,,2022-08-23 21:39:13,wc-completed,_iZs6$s^q2,Apt. 656,BE,Steven,Lambert,2022-01-03 11:47:34,merbes le chateau,BE,0,0,8001,Right number up.,,Court bar theory weight.,,
8002,2022-01-03 11:43:36,,182.23,24.9,182.23,,,2022-08-23 21:39:14,wc-processing,ohuOABYs*1,Apt. 634,RS,Joseph,Miller,2022-01-03 11:43:39,Stara Pazova,RS,0,0,8002,Stock art anything role civil.,,Station particular red result.,,
8003,2022-01-02 19:42:51,,42.57,3.6,42.57,,,2022-08-23 21:39:14,wc-completed,Dd64kNxh(i,Suite 008,RS,Kylie,Stein,2022-01-03 11:45:46,Zagreb,HR,0,0,8003,Never article see.,,Draw strong fire doctor.,,
8004,2021-12-31 14:09:51,,73.5,25.5,73.5,,,2022-08-23 21:39:15,wc-completed,hH1Tl&nT+7,Suite 408,NL,Eugene,Walters,2021-12-31 14:09:54,Amsterdam,NL,0,0,8004,Top arrive perhaps financial stage let others democratic.,,Camera say two stand successful thank.,,
8005,2021-12-28 21:32:30,,123.27,24.0544,123.27,,,2022-08-23 21:39:15,wc-completed,8YI#_Evj%O,Apt. 210,HR,Anthony,Luna,2021-12-29 00:57:45,Omišalj,HR,0,0,8005,Can next become record point.,,Baby report under parent.,,
8006,2021-12-26 16:32:51,,126.28,24.0544,126.28,,,2022-08-23 21:39:16,wc-completed,0QT&29r$^N,Suite 096,HR,Kristina,Ball,2021-12-27 14:31:14,Otok Ugljan,HR,0,0,8006,Gun husband worker very.,,Score PM true break third way bank.,,
8007,2021-12-23 21:44:36,,1589.41,319.4725,1589.41,,,2022-08-23 21:39:16,wc-completed,v&a32SKc(x,Apt. 622,RO,Christina,Wise,2021-12-23 21:47:11,Timișoara,RO,0,0,8007,Stay deal majority represent kitchen care.,,Sea guess man own.,,
8008,2021-12-23 21:31:08,,185.9,26.4,185.9,,,2022-08-23 21:39:16,wc-completed,x15O!s*E!p,Apt. 070,DE,Drew,Price,2021-12-23 21:31:12,Berlin,DE,0,0,8008,Fund many bank give executive.,,Small style serve you try.,,
8009,2021-12-22 00:26:12,,42.57,3.6,42.57,,,2022-08-23 21:39:17,wc-completed,p$8HSFe+mG,Suite 330,RS,Morgan,Jones,2021-12-22 00:26:16,Zagreb,HR,0,0,8009,Citizen just certainly offer.,,Prove card sell lot fast.,,
8010,2021-12-19 00:52:38,,99.6,3.6,99.6,,,2022-08-23 21:39:17,wc-completed,+h1fEJp+)*,Suite 875,HR,Michael,Mcdaniel,2021-12-19 05:15:13,Eindhoven,HR,0,0,8010,Of audience discover these short.,,Specific hand arm.,,
8011,2021-12-19 00:51:48,,99.6,3.6,99.6,,,2022-08-23 21:39:18,wc-failed,d+%6nXw2ph,Suite 894,HR,Charles,Mathis,,Eindhoven,HR,0,0,8011,Citizen city beat almost we have.,,Various since view.,,
8012,2021-12-19 00:51:29,,51.2,3.2,51.2,,,2022-08-23 21:39:18,wc-failed,#DN1Ba+Ocp,Apt. 720,HR,Jose,Fox,,Eindhoven,HR,0,0,8012,Bill mean protect air full.,,Apply build can simply relationship voice.,,
8013,2021-12-16 22:34:29,,37.82,25.5,37.82,,,2022-08-23 21:39:19,wc-completed,Bx&2TcwR8z,Apt. 956,NL,Andrew,Taylor,2021-12-17 10:58:14,Sleeuwijk,NL,0,0,8013,Black page machine no sing onto.,,Billion lot ago history.,,
8014,2021-12-15 18:07:01,,71.5,23.5,71.5,,,2022-08-23 21:39:19,wc-completed,K2$aJLAj#G,Suite 865,CZ,Joseph,Zimmerman,2021-12-15 19:10:38,Mladá Boleslav,CZ,0,0,8014,Pick season food short create they.,,Effort door image key service answer firm personal.,,
8015,2021-12-14 10:05:38,,357.83,24.0544,357.83,,,2022-08-23 21:39:20,wc-completed,^3MRg1$+U$,Suite 735,HR,Deborah,Tate,2021-12-14 10:10:42,Zagreb,HR,0,0,8015,Smile seem camera trouble author.,,Without their order affect.,,
8016,2021-12-13 21:21:07,,63.6,3.6,63.6,,,2022-08-23 21:39:20,wc-completed,B36X6c6sh^,Apt. 489,HR,Barbara,Wilson,2021-12-13 21:21:10,Metkovic,HR,0,0,8016,Artist animal image test position system study marriage.,,Carry add whether think fear camera.,,
8017,2021-12-11 18:47:13,,139.8,26.4,139.8,,,2022-08-23 21:39:21,wc-completed,$yB)Irq@62,Apt. 296,DE,Patricia,Oneill,2021-12-11 18:47:15,Coswig,DE,0,0,8017,Focus expect month phone vote audience.,,Move hundred him thought American central.,,
8018,2021-12-07 09:44:18,,117.92,23.9,117.92,,,2022-08-23 21:39:21,wc-completed,&PFc%AsHx8,Apt. 699,DE,Laura,Hall,2021-12-07 09:44:21,Deggenhausertal,DE,0,0,8018,Source drive job mission situation.,,Power condition hit region.,,
8019,2021-12-03 23:17:54,,73.48,26.8,73.48,,,2022-08-23 21:39:22,wc-completed,!9T6EBIHWe,Apt. 234,PL,Jonathan,Choi,2021-12-03 23:17:56,Jastrzębie-Zdrój,PL,0,0,8019,Focus before by sell present husband.,,Baby behind push believe always.,,
8020,2021-12-02 14:25:23,,510.7,30.7,510.7,,,2022-08-23 21:39:22,wc-completed,37P_yGiR)+,Apt. 214,IT,Sonya,Parker,2021-12-06 11:08:29,BOLOGNA,IT,0,0,8020,Effort officer level.,,Stage evening role lawyer.,,
8021,2021-12-01 19:15:36,,485.07,24.05,485.07,,,2022-08-23 21:39:23,wc-completed,J76(KWEq6^,Suite 694,HR,Charles,Barron,2021-12-01 19:28:36,Zagreb,HR,0,0,8021,Since everything present human.,,Perhaps sport method size nor their blue.,,
8022,2021-11-23 11:46:15,,200.64,26.4,200.64,,,2022-08-23 21:39:23,wc-completed,cZ1%aN5l)!,Apt. 632,DE,April,Hunt,2021-11-23 11:46:17,Rodgau,DE,0,0,8022,Score cut issue window list continue imagine.,,Computer first executive health by hair quickly.,,
8023,2021-11-11 22:29:32,,1784.76,41.3435,1784.76,,,2022-08-23 23:34:04,wc-cancelled,u!V8Kskq@!,Suite 488,HR,Frank,Alexander,,KRK,HR,0,0,8023,High trial type real focus.,,Message reach compare say.,,
8024,2021-11-08 18:56:43,,78.92,24.05,78.92,,,2022-08-23 21:39:24,wc-completed,7)+z6PtJOm,Apt. 649,HR,Mary,Arias,2021-11-08 19:49:06,Novska,HR,0,0,8024,If usually lead at pretty teacher rest.,,Become card support leave.,,
8025,2021-11-06 10:58:38,,44.39,13.2,44.39,,,2022-08-23 21:39:24,wc-completed,8^0**FJRkf,Apt. 201,SI,Jeffery,Lopez,2021-11-07 12:34:11,Ig pri Ljubljani,SI,0,0,8025,Light owner new enough ability method later.,,Group whose rise alone.,,
8026,2021-11-06 00:48:41,,123.6,26.8,123.6,,,2022-08-23 21:39:25,wc-processing,1tw$oLAh%6,Apt. 320,GB,Bryan,Potter,2021-11-06 00:48:43,Anlaby,GB,0,0,8026,Voice bag son history stand can kitchen.,,Follow control modern series morning seem.,,
8027,2021-11-03 16:30:15,,122.8,26.8,122.8,,,2022-08-23 21:39:25,wc-completed,p8PQQd@m)I,Suite 716,NL,Monica,Webster,2021-11-03 16:30:17,Amsterdam,NL,0,0,8027,Prepare society try require box believe tend.,,Floor already record capital.,,
8028,2021-11-02 12:59:12,,294.65,24.05,294.65,,,2022-08-23 21:39:26,wc-completed,@S4PGIGkVw,Suite 495,HR,Seth,Bell,2021-11-03 10:37:45,Ilok,HR,0,0,8028,Discover make without walk begin trade difference.,,Right response your again figure.,,
8029,2021-10-18 19:24:31,,623.01,27.06,623.01,,,2022-08-23 21:39:26,wc-completed,T2)9!JWn)p,Suite 527,HR,Randall,Brown,2021-10-18 20:47:00,Zagreb,HR,0,0,8029,Measure must include later so.,,Something collection because under.,,
8030,2021-10-10 12:38:39,,177.97,26.4,177.97,,,2022-08-23 21:39:27,wc-completed,a7Bv$a3p!n,Suite 792,HU,James,Smith,2021-10-10 12:40:14,Biatorbagy,HU,0,0,8030,Debate scientist economy see figure.,,Organization significant east though.,,
8031,2021-09-28 21:31:16,,675,179,675,,,2022-08-23 21:39:27,wc-cancelled,p7NYXQnJ+X,Suite 259,DE,Keith,Fuller,,Hamburg,DE,0,0,8031,National notice officer.,,Attack type wind fish they voice cause.,,
